Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3d4b680d069403c21c7bfb69174a90c373a5f3323a8a6e42843f643166c8bb62,2022-10,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
4560bb9dfbbc0fa552dd339b51ee0aaa4b1b73babc08a4834be5c311e7947d51,2022-10,Gwent Police,Gwent Police,-3.014149,51.832393,On or near Meadway,W01001558,Monmouthshire 002C,Investigation complete; no suspect identified
625df28b38168c0e178370178e9a32f0faec228503a20804dd14a7b21a1f58ed,2022-10,Gwent Police,Gwent Police,-2.782230,51.585177,On or near Old Market Place,W01001582,Monmouthshire 011D,Unable to prosecute suspect
f65a9daa21a2bc47dc4fc55803ab8da3473fe776c2aafad63ed0dac1f64f903b,2022-10,Gwent Police,Gwent Police,-3.230554,51.647727,On or near Heol Uchaf,W01001365,Caerphilly 012C,Unable to prosecute suspect
3c616f70ae621aa678c6c4535f61b7f6473df334b6f4234e0c254a6f73caa939,2022-10,Gwent Police,Gwent Police,-2.728221,51.805093,On or near Buchanan Close,W01001577,Monmouthshire 004E,Unable to prosecute suspect
a22c1d446b75296f91676910484f65cdd4bac63205173d8c106278389b5662a0,2022-10,Gwent Police,Gwent Police,-3.252615,51.781981,On or near Laburnam Avenue,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
bba54aa5c5a3e0d1e1fcb6a80d688b09da73494be6e39d4a8aaf29adf1a87046,2022-10,Gwent Police,Gwent Police,-3.177032,51.675601,On or near Llys Cyncoed,W01001392,Caerphilly 009D,Unable to prosecute suspect
197b839b9af7880886ba70aa2c90bd62cfc97d47b131518e9a3611a55de1c0ba,2022-10,Gwent Police,Gwent Police,-3.159746,51.762137,On or near ,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
cef3ca27fa67cd63ec8ab9c8509ac782b20a3960a0684c4257ca45c4975b6a0b,2022-10,Gwent Police,Gwent Police,-3.075594,51.769609,On or near Capel Newydd Avenue,W01001487,Torfaen 001A,Unable to prosecute suspect
dafae1361762e2ca77f350c9caa5872ca0b2606184f8f21a94e1b10193b9ed44,2022-10,Gwent Police,Gwent Police,-3.017850,51.648118,On or near St David's Road,W01001506,Torfaen 010A,Unable to prosecute suspect
6642241f1badda619d45107dc872184c65b95ba200d4891997054e2dc435a374,2022-10,Gwent Police,Gwent Police,-3.239025,51.771677,On or near Roberts Terrace,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
2a69cbf27509c59374ad696726c8cd8460bfce10d6a3705a053f734f85c7b4bf,2022-10,Gwent Police,Gwent Police,-3.160720,51.661530,On or near Caerbryn,W01001380,Caerphilly 010A,Unable to prosecute suspect
5a34bc4b7e3d257310ad6f8d69bedec9276007be00f092836c0a67fb30cc7fb8,2022-10,Gwent Police,Gwent Police,-3.246138,51.772105,On or near Castle Street,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
0c50eaf731959d4a550aa0bcdf66b3b7de82bbea5b2322c443c879fd7bdded68,2022-10,Gwent Police,Gwent Police,-2.973206,51.604402,On or near The Moorings,W01001678,Newport 005D,Unable to prosecute suspect
ba1ee1202864ec502aa108ac2273a39159a996c13168a20b26eb01aba0cc42a5,2022-10,Gwent Police,Gwent Police,-3.174110,51.799992,On or near ,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
d8ae427bf1a7cb5ebb630d7584987de07907d2d448612685403904ce8f905edd,2022-10,Gwent Police,Gwent Police,-3.028701,51.676706,On or near Clos Ysgol Kemys,W01001516,Torfaen 006C,Unable to prosecute suspect
e3d25e276981af24b824e46aa7de4b8f357ecdc788f395bfbb4ef4b150cca8b2,2022-10,Gwent Police,Gwent Police,-2.946910,51.580762,On or near Broadmead Park,W01001646,Newport 015E,Unable to prosecute suspect
4a942e8559ac50c0862c180261eaa73ec5137c97211a1dac601a535c0e9a6d3e,2022-10,Gwent Police,Gwent Police,-3.137542,51.701877,On or near Pen-Y-Graig Terrace,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
3604ac1e0af14ec9cfe8a5986cad1b349ec46418cd4e747e8ebaeefbc81969c9,2022-10,Gwent Police,Gwent Police,-3.021792,51.557943,On or near Tredegar House Drive,W01001689,Newport 019D,Unable to prosecute suspect
65b0abed8a2a5d28423ba31597d6ba73f75e6fad56e138c5177d5267c1c16c61,2022-10,Gwent Police,Gwent Police,-2.990005,51.593390,On or near Llanvair Road,W01001676,Newport 007B,Unable to prosecute suspect
404564cabe533e7d7123d2bcb2d77b2ceac6920926a4bd90ba81be73ce71832e,2022-10,Gwent Police,Gwent Police,-3.005318,51.591273,On or near Colts Foot Close,W01001601,Newport 006A,Unable to prosecute suspect
e05ab7c77f4667ccb93c1e59e19c688e6f41fbee63d94bdcf80fef2bb5441dc0,2022-10,Gwent Police,Gwent Police,-3.239679,51.785490,On or near Rhoslan,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
18ebac34cfffb4c5c9a0ea90bc992f4ad8a8a66e8eb416b46383357e4c892255,2022-10,Gwent Police,Gwent Police,-2.929964,51.850100,On or near Old Ross Road,W01001548,Monmouthshire 001B,Unable to prosecute suspect
7ba1a70b680ab7b68b7caaf29af5fcd4d2a4eb8115bb8eb7871cb43176000b29,2022-10,Gwent Police,Gwent Police,-3.136827,51.681986,On or near Lewis Street,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
c0274e2ad0514f6d6489ad063fd975aa43801edc8b7607c64759bf603f478707,2022-10,Gwent Police,Gwent Police,-3.207390,51.777640,On or near ,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
51e6b483be360e0fa3222ea9a7801cdf4e4bd146a2aab406daa66a7c86c5ccbe,2022-10,Gwent Police,Gwent Police,-3.097140,51.770048,On or near Coity Terrace,W01001489,Torfaen 001C,Unable to prosecute suspect
e77fba5cb04c694673cc8559a08b23f89e4d706771d5c2425f11f321662ca43c,2022-10,Gwent Police,Gwent Police,-2.836420,51.588444,On or near ,W01001573,Monmouthshire 011B,Local resolution
91e2553fb30769dc4b5699e6c4957b7a68952f8b1d47f09b934aff4631af4e9c,2022-10,Gwent Police,Gwent Police,-3.239012,51.782854,On or near Sirhowy Court,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
595e8d62dfbd8c98f35b09f0992633d99854bb34122e3f721a29d626c06f6aa8,2022-10,Gwent Police,Gwent Police,-3.037671,51.648978,On or near Elan Walk,W01001526,Torfaen 010B,Unable to prosecute suspect
50d2c0cea075d930369b27e8dffc8bc838b5ea4720738f6852a88dea2442ff66,2022-10,Gwent Police,Gwent Police,-3.037671,51.648978,On or near Elan Walk,W01001526,Torfaen 010B,Unable to prosecute suspect
f750189288b53e0dea58cf8230f19d487293318b4e2380a6c30d682dba8281b9,2022-10,Gwent Police,Gwent Police,-2.948476,51.592870,On or near Chiltern Close,W01001665,Newport 008D,Suspect charged
805719aea721d5291bb4d11c1493b514b06bb19c031eb682bd19293906e30a12,2022-10,Gwent Police,Gwent Police,-3.238949,51.577619,On or near Maes Y Siglen,W01001399,Caerphilly 023E,Unable to prosecute suspect
389575902cc9bb5c31ed6177ecc41373beb6cddfac4a1737f9f0de2263bc3a09,2022-10,Gwent Police,Gwent Police,-3.261756,51.790084,On or near Llwyn Helyg,W01001474,Blaenau Gwent 003C,Suspect charged
5bdc66b76ac4209bec1d30455a4af9d92ef710c6253f5558c0f1cab01155bdb0,2022-10,Gwent Police,Gwent Police,-3.162064,51.768804,On or near Cae'r-Odyn,W01001443,Blaenau Gwent 005A,Suspect charged
d2471e6591f1af784ce38620f57595432a04155648ac7e70ba9a651756d019a6,2022-10,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
b1a38610d18641fde10adeda743ee375d81c6076fbc0027ed6b0d50ae0ea45e3,2022-10,Gwent Police,Gwent Police,-2.979764,51.589754,On or near Probert Place,W01001692,Newport 011E,Suspect charged
821b79a235bd77c870a885371e2690baefbdf9d925f532789b339f0a3522be21,2022-10,Gwent Police,Gwent Police,-2.977940,51.591558,On or near Albert Avenue,W01001692,Newport 011E,Suspect charged
db0e8dbb92c572dd13a9fff7467f1bb517cf0135e28d77cff1f6409658e2a576,2022-10,Gwent Police,Gwent Police,-2.995339,51.585136,On or near Talbot Lane,W01001687,Newport 014D,Suspect charged
3cd3c2ba09bd5b9f1a720aac538ba9e11524ecd057f3bb8883e9bbfcec1f09c3,2022-10,Gwent Police,Gwent Police,-3.196269,51.670200,On or near Lle'r Hen Ysgol,W01001347,Caerphilly 005C,Unable to prosecute suspect
7b1212eb000091c5fd6134e2bd3292917f112811ddb5843d2d09fb1fba08ea5f,2022-10,Gwent Police,Gwent Police,-3.215064,51.785576,On or near Clos Trehelyg,W01001458,Blaenau Gwent 004E,Suspect charged
8460f16cfa0209a674c83ba09558617e7f7a343a4e87fa7281ebda530dd78782,2022-10,Gwent Police,Gwent Police,-3.247074,51.773471,On or near ,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
e7bf02311198e49f92358b7b0768121568822af74fbabc669a9cd6c865b2252f,2022-10,Gwent Police,Gwent Police,-3.230554,51.647727,On or near Heol Uchaf,W01001365,Caerphilly 012C,Suspect charged
b24001c4ab7c4524143641773817a9fe81d80c9ec935e3e3bb40d4b142d647f1,2022-10,Gwent Police,Gwent Police,-3.205872,51.577622,On or near Wedgewood Court,W01001421,Caerphilly 022E,Suspect charged
ae9bcc8c47e18742e669b4deed1f59a678e8c0a136d4d940eb999affba13e68f,2022-10,Gwent Police,Gwent Police,-3.179619,51.800090,On or near Hill Street,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
473369cd8febc8165f8c10fae946cee9eb53ef3fa44685ee6ac2ebb8a4962a4c,2022-10,Gwent Police,Gwent Police,-2.847564,51.550753,On or near Sea Street Lane,W01001649,Newport 004D,Suspect charged
cca1e3869d71f201a290ffa7f6cd80276e8efb09c55fabcaee685ead82efaf29,2022-10,Gwent Police,Gwent Police,-3.175130,51.799964,On or near ,W01001448,Blaenau Gwent 002C,Suspect charged
75f484d0fa8b47f965976799f47691e6ebba4a5036e185e7153840065d374181,2022-10,Gwent Police,Gwent Police,-3.004833,51.582349,On or near Spring Lane,W01001686,Newport 014C,Suspect charged
7b24032dd5ec30c891b6a17f0d862184f21811d3f66618d5f5300838fa657abb,2022-10,Gwent Police,Gwent Police,-3.177334,51.799798,On or near A4047,W01001449,Blaenau Gwent 002D,Suspect charged
530fab05df3248a40251a6d4b9b72f271ad69d134fb77261e134191c1db6f5cb,2022-10,Gwent Police,Gwent Police,-3.238949,51.577619,On or near Maes Y Siglen,W01001399,Caerphilly 023E,Unable to prosecute suspect
78001c93ca93b172c1e1baa28d9aedf15289b5bfda368c8d24d62627d23557ac,2022-10,Gwent Police,Gwent Police,-3.137656,51.683893,On or near Keir Hardie Terrace,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
53244bf288c879c670c319c5877777f9df6ba8cbf2a28613a61cc00d874af92f,2022-10,Gwent Police,Gwent Police,-3.005527,51.840811,On or near Bretherton Way,W01001571,Monmouthshire 001D,Unable to prosecute suspect
b73a4c7524ed1d42d9fcf61263a98e1e8108e912118943f1dff94c3f35c6b057,2022-10,Gwent Police,Gwent Police,-2.955827,51.573056,On or near Traston Avenue,W01001647,Newport 015F,Unable to prosecute suspect
25dc5648aad281b7cf10ecc3d8e9fbbd9567d4dbc2ee0633ed95f7554547bbb4,2022-10,Gwent Police,Gwent Police,-3.281634,51.747599,On or near Wine Street,W01001406,Caerphilly 001D,Unable to prosecute suspect
7c35f546d086cc7e8c96b289c4b918a01df6bb53593b5c1b3f64d4988cbcb414,2022-10,Gwent Police,Gwent Police,-3.059391,51.720087,On or near Snatchwood Road,W01001529,Torfaen 003B,Unable to prosecute suspect
cae84bbd11c64b7976d9d85b0b923cd08b5faa3039ee63f455768cd341f8a5a9,2022-10,Gwent Police,Gwent Police,-3.258380,51.743247,On or near Hill Road,W01001374,Caerphilly 001A,Unable to prosecute suspect
a53752aa718995c65be99fe64a1e2a2e36714dc8879685d6ea314c5fefcb67a7,2022-10,Gwent Police,Gwent Police,-3.019483,51.650684,On or near Redbrook Way,W01001506,Torfaen 010A,Unable to prosecute suspect
96fa091b671d753b5ca9e9c3e339c94714cac25069f8de03e8f02914b816bbee,2022-10,Gwent Police,Gwent Police,-2.984802,51.593102,On or near Gloster Street,W01001676,Newport 007B,Suspect charged
16245258219db56d5fc12077187aae77cba84b99c3fd5d441a4b4ab150443972,2022-10,Gwent Police,Gwent Police,-2.759162,51.590193,On or near Westfield Avenue,W01001551,Monmouthshire 010C,Unable to prosecute suspect
ec406c6d7214eba9c26943327a852961b1f278377e29f901d75b8eff1de1a82e,2022-10,Gwent Police,Gwent Police,-3.247532,51.774293,On or near Ty Bryn,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
b09e69cdad058bf33a1151e53d64400eb71317f9a7aac8b3fc805d916f5e8c5b,2022-10,Gwent Police,Gwent Police,-2.948476,51.592870,On or near Chiltern Close,W01001665,Newport 008D,Suspect charged
79064d2d794784dd4e600ffa7a6b0315a2e4e37d8045cfac1d4098fb9e3ca62b,2022-10,Gwent Police,Gwent Police,-3.031489,51.637730,On or near Hollybush View,W01001534,Torfaen 012C,Unable to prosecute suspect
21bcaa4448ee5e1bacfaae3c379a119aca88c09e98d65c110f2c1b4c2e6f54f6,2022-10,Gwent Police,Gwent Police,-3.259917,51.784448,On or near Brynbach Street,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
5f97a9ca4a48f0dfa34bcc37e1ac20729d7ee3984730ab223744639a79cbb1db,2022-10,Gwent Police,Gwent Police,-3.288145,51.767696,On or near Phillip's Walk,W01001428,Caerphilly 001E,Suspect charged
8741c3b64bdad926ad1b75fa1abc8d7e746c1ca7a64b81e00121f95694a6af4c,2022-10,Gwent Police,Gwent Police,-3.215412,51.588997,On or near Heol Cae Celynnen,W01001371,Caerphilly 022A,Suspect charged
a108cd6bce2c160506b686b309beef8e6033261cbbc1e4189fef9146f5197617,2022-10,Gwent Police,Gwent Police,-2.725178,51.590812,On or near King Harold's View,W01001578,Monmouthshire 009C,Unable to prosecute suspect
0b222338726a741bc8f10bccbffa50fd55b2759563e2f2d49d5fdca608e9d9e2,2022-10,Gwent Police,Gwent Police,-2.684687,51.778632,On or near Lone Lane,W01001595,Monmouthshire 007F,Unable to prosecute suspect
2832aa6a9333d1663adc14b0bbb845d964352789b16ce59cf4fa473d6c725fbb,2022-10,Gwent Police,Gwent Police,-3.236452,51.632891,On or near Ynys Glyd Street,W01001434,Caerphilly 013F,Unable to prosecute suspect
14309f1909982ca2ef13be644c55b5394d472c5d0e5ae4e45327ea08a03428fe,2022-10,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Suspect charged
e55cac532d76807caa94fdab8d768327d6e38460a6080d809803e59ca47139b6,2022-10,Gwent Police,Gwent Police,,,No location,,,Suspect charged
876ed08587cad9a2c3fa7cdf18abfb7fb99a536d0b7eb3694de099946662fd56,2022-10,Gwent Police,Gwent Police,-2.987129,51.575944,On or near Constables Close,W01001659,Newport 018A,Suspect charged
551163b37d0c2bbe96749765ae76cf157d1ae3a225d8f35da8dfe10a49054ffe,2022-10,Gwent Police,Gwent Police,-2.725867,51.747932,On or near Roman Way,W01001594,Monmouthshire 007E,Unable to prosecute suspect
e6b76f287dce11c22c5a4257bf7d304a8b19291999ecc7242ac2e157c08d2386,2022-10,Gwent Police,Gwent Police,-3.047299,51.717399,On or near Garth Close,W01001530,Torfaen 003C,Unable to prosecute suspect
df1b1e0237082738ee24cab4ea47255df01b869d23e503eca568dd44fa8f4a3b,2022-10,Gwent Police,Gwent Police,-3.261756,51.790084,On or near Llwyn Helyg,W01001474,Blaenau Gwent 003C,Suspect charged
c94a4d63e4664ebfb78044e88f32b1ea697d060af47d1eb68bbca8f0c1ec0f10,2022-10,Gwent Police,Gwent Police,-3.264888,51.789462,On or near ,W01001474,Blaenau Gwent 003C,Suspect charged
a338ec0fd2ee27ffa88335a5d0a63420a51abbfc28f9e89f06d13f994f7acb2f,2022-10,Gwent Police,Gwent Police,-3.205890,51.667647,On or near Waunllwyn Crescent,W01001348,Caerphilly 009A,Unable to prosecute suspect
8b1f66894d3bbd68cd0ed381d08878b1c03294e2057b455f3de6288ce69046fa,2022-10,Gwent Police,Gwent Police,-3.049782,51.660209,On or near Taff Court,W01001536,Torfaen 009C,Unable to prosecute suspect
6779030bea9b976565fe58f356b713da389ff0df47ec323f1bb99c862ce2283a,2022-10,Gwent Police,Gwent Police,-3.281634,51.747599,On or near Wine Street,W01001406,Caerphilly 001D,Suspect charged
455a5e7146c355cda3e26eaee4eedbda2646acc9765fe09dc295279b72ee6d28,2022-10,Gwent Police,Gwent Police,-3.025158,51.656228,On or near Taliesin,W01001519,Torfaen 007A,Unable to prosecute suspect
596b5adfd5e3ba4a5efb069d874de1a679e36bfd9acad07fd268605461906fdf,2022-10,Gwent Police,Gwent Police,-3.009950,51.816605,On or near Willow Close,W01001579,Monmouthshire 001E,Unable to prosecute suspect
e8362d1ddba1cff13a5d3aff86a1f83476f070cc571ec719ae6f7c0d42bfb189,2022-10,Gwent Police,Gwent Police,-2.943583,51.577570,On or near ,W01001646,Newport 015E,Suspect charged
0d9bd69c7ebc7232e212352961e4a48d7bea796c25826b75f41997b49afe994a,2022-10,Gwent Police,Gwent Police,-3.162857,51.777652,On or near The Walk,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
7a8949cc56f997cc308e800f59e38c5b4b356a2545f96a70e8fe38c7e86be37d,2022-10,Gwent Police,Gwent Police,-3.042269,51.715196,On or near Talfaen Close,W01001530,Torfaen 003C,Unable to prosecute suspect
f88dfd72b9c42983e7572f482a7c7e04d11ac89cd8b777e6338bd86e8adea706,2022-10,Gwent Police,Gwent Police,-3.205420,51.655927,On or near St Sannan Road,W01001402,Caerphilly 011B,Unable to prosecute suspect
544aab4c1dadc1fa5438c86566f078e2d599fe4be30f0b90789ba12d11bad76f,2022-10,Gwent Police,Gwent Police,-3.054861,51.642351,On or near Tramway Close,W01001499,Torfaen 011C,Unable to prosecute suspect
059688e6b0766a5fe76f1cbb7487edb4c7a328145b98e415908e6ef7ba84ae67,2022-10,Gwent Police,Gwent Police,-3.007555,51.684470,On or near Lancaster Road,W01001510,Torfaen 005A,Unable to prosecute suspect
6b52d10a720e6d009dff81d50d0d316b92c65d1e8508892325d121bff049b642,2022-10,Gwent Police,Gwent Police,-2.996517,51.594765,On or near Shaftesbury Street,W01001681,Newport 006B,Suspect charged
7e646a75be6e5a9f18ac02ab0982c6758c963b518b9223f4e0b9e3b7cca745f7,2022-10,Gwent Police,Gwent Police,-3.227977,51.581772,On or near Mill View,W01001370,Caerphilly 023A,Unable to prosecute suspect
bd8769a49a98506a60a43f70e758ec7e31b261952b2f92fc5ef79a8298b53590,2022-10,Gwent Police,Gwent Police,-2.987924,51.591268,On or near ,W01001693,Newport 013E,Unable to prosecute suspect
0ff857a3fe4fb1d4dbb853ecc55df06fc6d64817e3b5b7d348451f4edff7ff46,2022-10,Gwent Police,Gwent Police,-3.020117,51.682779,On or near Churchwood,W01001517,Torfaen 006D,Unable to prosecute suspect
b6a9fc4cbc4f7e0023c726635c0ccf6ad41b9054566feab0fa9200d2a3e58ac6,2022-10,Gwent Police,Gwent Police,-2.725172,51.808519,On or near Bowen Gardens,W01001577,Monmouthshire 004E,Unable to prosecute suspect
92dc935f242eaa9d18f716b5ebcaa8775e272ca62946de6929d630026aafcc97,2022-10,Gwent Police,Gwent Police,-3.238675,51.775844,On or near ,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
8db8e270f93a215189b10e88650feba708f64587989ea57f95bbefb3fd29fa25,2022-10,Gwent Police,Gwent Police,-3.220071,51.573267,On or near Cardiff Road,W01001424,Caerphilly 024C,Unable to prosecute suspect
18468c8cdc0b864b4a0459fc2a96b46134f1b778a8788887e943bde522a02dfe,2022-10,Gwent Police,Gwent Police,-3.019483,51.650684,On or near Redbrook Way,W01001506,Torfaen 010A,Unable to prosecute suspect
cadd8d97a0915fa537c53e88f6b7519cb1a605899ea58c978300289c8cd4d999,2022-10,Gwent Police,Gwent Police,-2.943649,51.584952,On or near Quilter Close,W01001668,Newport 010D,Unable to prosecute suspect
be0aa90efd78cfd789faa027964de10238caa429177307ccaffa8f4f0be06e65,2022-10,Gwent Police,Gwent Police,-3.041944,51.703307,On or near ,W01001524,Torfaen 004D,Unable to prosecute suspect
45a46a083d6130fd67560ae5d3b67d787b7dc3844375b8c51de134407737e9da,2022-10,Gwent Police,Gwent Police,-2.919934,51.602745,On or near Bailey Crescent,W01001639,Newport 004A,Unable to prosecute suspect
0bf1c70f4ec6beaa7d800453fbb9d822a203899eaa3fd5dc177fdc94e88dd008,2022-10,Gwent Police,Gwent Police,-3.174316,51.679099,On or near Maes-Y-Garn Road,W01001390,Caerphilly 006E,Local resolution
bfd41b06332dbf366333ffd5eb6aae4b11d538310da5031ba8387cda7672a742,2022-10,Gwent Police,Gwent Police,-3.033338,51.611630,On or near Helford Square,W01001619,Newport 003C,Unable to prosecute suspect
df8dcf60fb41bc2c15589635a87337b3b67bdac54d71bebb78a9df0ef715b708,2022-10,Gwent Police,Gwent Police,-3.082295,51.606099,On or near Forsythia Close,W01001408,Caerphilly 016B,Unable to prosecute suspect
3e2060fc417c0c1c9b1f238c86ac9ddfdf01672fd59226d01018cabef964c851,2022-10,Gwent Police,Gwent Police,-3.023895,51.657273,On or near Plas Islwyn,W01001519,Torfaen 007A,Unable to prosecute suspect
8e0f59b9abc2a3628c3f227438525b804dec98f79d5462d1c879226616ef71fc,2022-10,Gwent Police,Gwent Police,-3.008413,51.685307,On or near Monmouth Close,W01001510,Torfaen 005A,Unable to prosecute suspect
6462694e8b08f6815bc1261728fa0aa8d228c0cf762b9a00afb2108581e66473,2022-10,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
b948182ac05eeab89470ed13e1dd465fdacbaf9c9604c77c42405bbf4f117e8f,2022-10,Gwent Police,Gwent Police,-3.248458,51.772647,On or near Stryd Yr Undeb,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
e1522f21c3f1eee47d09fc26ceb659df09b0b90fba0dc870b967fc5f071f6e0c,2022-10,Gwent Police,Gwent Police,-2.885582,51.737172,On or near ,W01001560,Monmouthshire 006C,Formal action is not in the public interest
91d21956a4e9292a73c8378f3d1d4537ec868fedbabb2dcccde1be6344dcffc8,2022-10,Gwent Police,Gwent Police,-3.225186,51.585839,On or near ,W01001371,Caerphilly 022A,Local resolution
cecee9970b3b0f8505734acfd944fb3accaf67cca7f8e50180d832e0559d0ca0,2022-10,Gwent Police,Gwent Police,-2.931916,51.588570,On or near Fred Edwards Close,W01001666,Newport 010B,Unable to prosecute suspect
37b6d8410d3c961a9c1cf48ed140d9155ccf4a7f85fd66ecd1a4086fd2ab2037,2022-10,Gwent Police,Gwent Police,-3.217720,51.686579,On or near Marsh Court,W01001326,Caerphilly 003B,Unable to prosecute suspect
be9cf0161c37ef774170c4b0a3446c2ab1c8730431b1d741d4462c146f3211c4,2022-10,Gwent Police,Gwent Police,-3.035937,51.697809,On or near Pen-Y-Graig Terrace,W01001524,Torfaen 004D,Unable to prosecute suspect
cf03a30ba02a07dc9b6f9346c11170975b70585b2c666cf8fde4f627c2408396,2022-10,Gwent Police,Gwent Police,-3.061409,51.576150,On or near Sunnybank,W01001635,Newport 016A,Unable to prosecute suspect
da2660615e05541d494be55c99e419239bc5b2d79bc0933e34a55cff4004eaf3,2022-10,Gwent Police,Gwent Police,-3.220935,51.782863,On or near Llwyn Coedwig,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
367a607d4b93a032d41834094220a8350bae13872cc6a428f1b9b532f209baaf,2022-10,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
226666ab9cd58f25c76947e58ec8f9684fdc98f942316744fdc557b5ff86d963,2022-10,Gwent Police,Gwent Police,-3.042114,51.651771,On or near Charston,W01001503,Torfaen 009B,Unable to prosecute suspect
824aa39326f453623d9b63546fa62b773c607c3b8ed04ba6e51b0eee9ae42e83,2022-10,Gwent Police,Gwent Police,-3.214813,51.595244,On or near Rhiw Cae'r Celyn,W01001340,Caerphilly 020A,Unable to prosecute suspect
1e7b62407cf2a1d0f22abe76a71991f8e22500a8cc3913c36a378f5ac4ff1735,2022-10,Gwent Police,Gwent Police,-3.025158,51.656228,On or near Taliesin,W01001519,Torfaen 007A,Unable to prosecute suspect
08a35d6375e5ccf41c6c104d16b27a3a95b2482b67d43657755692c97b451dce,2022-10,Gwent Police,Gwent Police,-3.240087,51.784011,On or near Green Meadow,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
bd77e42bb8c9a0fe94809269b9b0eec3ae6ef8b4f1800e4557d0d31d49086f47,2022-10,Gwent Police,Gwent Police,-3.205350,51.582978,On or near Dol Fran,W01001421,Caerphilly 022E,Formal action is not in the public interest
0eff71a74c919ad29bf8de5b8e7fe1432aebef5defcfa28246b31d2e055f9c75,2022-10,Gwent Police,Gwent Police,-3.206914,51.579365,On or near Attlee Court,W01001421,Caerphilly 022E,Unable to prosecute suspect
b0ce63d9da16bc8bd3929f3b7d485f3b62530b436a40a4e57db89961c04c5d45,2022-10,Gwent Police,Gwent Police,-2.961676,51.598607,On or near Renoir Road,W01001614,Newport 005A,Suspect charged
17a6bc0c9a2e93efcc6e689b75df7e6073a769214cc3232895a7702de5363dee,2022-10,Gwent Police,Gwent Police,-3.248221,51.775617,On or near Bournville Terrace,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
605053d56ee221343195541ca4831ac1954764a54493865a776c974332e357fa,2022-10,Gwent Police,Gwent Police,-2.990700,51.580877,On or near Tredegar Street,W01001661,Newport 018C,Unable to prosecute suspect
066795a1664e5188c70591d73785653b53d4a544a98d3208106a3540a8e821e5,2022-10,Gwent Police,Gwent Police,-2.743850,51.585939,On or near Lapwing Avenue,W01001588,Monmouthshire 010D,Unable to prosecute suspect
c4944d0000b87695b327986e0db58d59d080d7107cdd37c9d3c01ceca3d6ba35,2022-10,Gwent Police,Gwent Police,-2.961676,51.598607,On or near Renoir Road,W01001614,Newport 005A,Unable to prosecute suspect
1209ac8700eb8e2f35de034716256081df71bdabb744afb2eb0a4a9fa49d49ad,2022-10,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
07a7a2eb37fffe67976f027082c14a0f1f31e9dcf191e72c52d8ad2e6774e562,2022-10,Gwent Police,Gwent Police,-3.021096,51.572605,On or near Macaulay Gardens,W01001632,Newport 017D,Unable to prosecute suspect
70f84d4cbe4f24998d4ceb9023203e2ab3aa052e3cda0e8bb2ebf66a8082b3f3,2022-10,Gwent Police,Gwent Police,-2.948532,51.548451,On or near St Mary's Road,W01001647,Newport 015F,Unable to prosecute suspect
71435f87c1064e2376d9b5ba2dad7f3154cbe49d9d3a51476edbd72cacfc218b,2022-10,Gwent Police,Gwent Police,-3.208586,51.577675,On or near Buxton Court,W01001422,Caerphilly 022F,Unable to prosecute suspect
2d55f854ef871250c81cca793372acda11a3eb83f139f7d66fa13c7225591905,2022-10,Gwent Police,Gwent Police,-3.274299,51.752570,On or near Nursery Crescent,W01001376,Caerphilly 001C,Unable to prosecute suspect
f71e7b3bddd1b1aa87e78bd3ea469e1c0c47ff547aa679ca847bc84ae6ab2ac1,2022-10,Gwent Police,Gwent Police,-3.048591,51.651201,On or near Barnets,W01001502,Torfaen 011E,Unable to prosecute suspect
